set,row_id,engine_label,text,predicted_text,gold_topic,pred_topic,topic_correct,gold_sentiment,pred_sentiment,sentiment_correct,pred_sentiment_score,gold_entities,pred_entities,engine,provider,model,latency_ms,cost_usd
reference_set1,50,OPENAI,"Hi [NAME], you can select phone at the bottom of the page there. ^AT","Hi [NAME], you can select phone at the bottom of the page there. ^AT",product question,product question,1,neutral,neutral,1,0.7,"[{""type"": ""PER"", ""text"": ""Nina""}]","[{""type"": ""PER"", ""text"": ""[NAME]""}]",llm,openai,gpt-5.4-nano,1612,0.00032615
reference_set1,49,OPENAI,"UberEATS people don’t tip shit and the fare is way too low, you have to deliver about 15 miles so the fare can be decent. Customer don’t care how professional you can be","UberEATS people don’t tip shit and the fare is way too low, you have to deliver about 15 miles so the fare can be decent. Customer don’t care how professional you can be",billing and payments,complaint,0,negative,negative,1,0.9,"[{""type"": ""ORG"", ""text"": ""UberEATS""}]","[{""type"": ""ORG"", ""text"": ""UberEATS""}, {""type"": ""MISC"", ""text"": ""15 miles""}]",llm,openai,gpt-5.4-nano,1741,0.00037804999999999995
reference_set1,48,OPENAI,Un gusto ayudarte. Por favor accede al Modo Seguro&gt; Restaurar configuración predeterminada: [URL],[REDACTED] gusto ayudarte. Por favor accede <PERSON_1> Seguro> [REDACTED] <MISC_1>,technical issue,praise and positive feedback,0,neutral,positive,0,0.72,"[{""type"": ""MISC"", ""text"": ""Modo Seguro""}]","[{""type"": ""PER"", ""text"": ""[NAME]""}, {""type"": ""MISC"", ""text"": ""[URL]""}]",llm,openai,gpt-5.4-nano,1570,0.00036669999999999997
reference_set1,47,OPENAI,@117128 @116329 @4299 @118425 @118422 @airtel_care @4298 @10152  money .don't know value of,@[REDACTED] @[REDACTED] @4299 @[REDACTED] @[REDACTED] @airtel_care @4298 @10152  money .don't know value of,billing and payments,billing and payments,1,neutral,neutral,1,0.33,[],[],llm,openai,gpt-5.4-nano,1432,0.00034405
reference_set1,46,OPENAI,I understand this but it's still national cat day and I want my uber kittens,I understand this but it's still national cat day and I want my uber kittens,product question,complaint,0,neutral,neutral,1,0.44,"[{""type"": ""ORG"", ""text"": ""uber""}]","[{""type"": ""MISC"", ""text"": ""national cat day""}, {""type"": ""MISC"", ""text"": ""uber kittens""}]",llm,openai,gpt-5.4-nano,1542,0.00034305
reference_set1,45,OPENAI,EBay gives you 50 free listings a month and always runs more free listing promotions.,[REDACTED] gives you 50 free listings a month and always runs more free listing promotions.,product question,praise and positive feedback,0,positive,positive,1,0.76,"[{""type"": ""ORG"", ""text"": ""EBay""}]",[],llm,openai,gpt-5.4-nano,1485,0.0003105
reference_set1,44,OPENAI,"Hi again, we’d like to investigate this further. Please write to us at [URL] and DM us your ticket ID. Thanks!","Hi again, we’d like to investigate this further. Please write to us at [URL] and DM us your ticket ID. Thanks!",technical issue,technical issue,1,neutral,neutral,1,0.72,[],"[{""type"": ""MISC"", ""text"": ""Hi again""}]",llm,openai,gpt-5.4-nano,1582,0.00034044999999999995
reference_set1,43,OPENAI,"my number [PHONE] can't access incoming call service, plz help me","my number <ID_NUMBER_1> can't access incoming call service, plz help me",technical issue,technical issue,1,negative,negative,1,0.86,[],"[{""type"": ""MISC"", ""text"": ""my number [REDACTED]""}, {""type"": ""MISC"", ""text"": ""incoming call service""}]",llm,openai,gpt-5.4-nano,1783,0.0003849
reference_set1,42,OPENAI,@VirginTrains Case Reference: [ID],@VirginTrains Case Reference: VTN-170819BDBW,complaint,complaint,1,neutral,neutral,1,0.72,"[{""type"": ""ORG"", ""text"": ""VirginTrains""}]","[{""type"": ""ORG"", ""text"": ""VirginTrains""}, {""type"": ""MISC"", ""text"": ""VTN-170819BDBW""}]",llm,openai,gpt-5.4-nano,1533,0.0003493
reference_set1,41,OPENAI,"Bonjour, c'est quoi le problème exactement? ^AL",[REDACTED]? ^AL,complaint,technical issue,0,neutral,neutral,1,0.34,[],"[{""type"": ""MISC"", ""text"": ""[REDACTED]?""}, {""type"": ""MISC"", ""text"": ""^AL""}]",llm,openai,gpt-5.4-nano,1689,0.00033664999999999997
reference_set1,40,OPENAI,@AmazonHelp Yes. For last 21 days we are writing to them about our misplaced iphone but no solution. Just formal sweet replies. Cheats,@AmazonHelp Yes. For [DATE] we are writing to them about our misplaced <MISC_1> but no solution. Just formal sweet replies. Cheats,delivery and shipping,complaint,0,negative,negative,1,0.78,"[{""type"": ""ORG"", ""text"": ""AmazonHelp""}, {""type"": ""MISC"", ""text"": ""iphone""}]","[{""type"": ""ORG"", ""text"": ""AmazonHelp""}, {""type"": ""MISC"", ""text"": ""[DATE]""}, {""type"": ""MISC"", ""text"": ""iphone""}]",llm,openai,gpt-5.4-nano,1579,0.00038564999999999997
reference_set1,39,OPENAI,"Hey [NAME], we're truly sorry for this experience! Happy to review further with you at __email__ if you'd like","Hey <PERSON_1>, we're truly sorry for this experience! Happy to review further with you at <EMAIL_ADDRESS_1> if you'd like",complaint,complaint,1,neutral,positive,0,0.62,"[{""type"": ""PER"", ""text"": ""Damon""}]","[{""type"": ""PER"", ""text"": ""Hey [NAME]""}, {""type"": ""MISC"", ""text"": ""__email__""}]",llm,openai,gpt-5.4-nano,1978,0.00041235
reference_set1,38,OPENAI,@120576 can assist with this. ^PA,@[REDACTED] can assist with this. ^PA,complaint,account management,0,neutral,neutral,1,0.52,[],[],llm,openai,gpt-5.4-nano,1580,0.00029765
reference_set1,37,OPENAI,Let's help get this looked at for you. Please DM us the country you are currently in and we can go from there. [URL],Let's help get this looked at for you. Please DM us the country you are currently in and we can go from there. [URL],technical issue,account management,0,neutral,neutral,1,0.62,[],"[{""type"": ""MISC"", ""text"": ""DM us""}]",llm,openai,gpt-5.4-nano,1673,0.00034044999999999995
reference_set1,36,OPENAI,instance so that such instances never repeat. Appreciate your understanding. 2/2 ^MJ,instance so that such instances never repeat. Appreciate your understanding. 2/2 ^MJ,complaint,technical issue,0,neutral,positive,0,0.78,[],"[{""type"": ""MISC"", ""text"": ""instance""}, {""type"": ""MISC"", ""text"": ""2/2""}, {""type"": ""MISC"", ""text"": ""^MJ""}]",llm,openai,gpt-5.4-nano,1724,0.00036615
reference_set1,35,OPENAI,why is it that when I go to Jack there are no tacos??????,why is it that when I go to [NAME] there are no tacos??????,complaint,complaint,1,negative,negative,1,0.78,"[{""type"": ""ORG"", ""text"": ""Jack""}]","[{""type"": ""MISC"", ""text"": ""[NAME]""}]",llm,openai,gpt-5.4-nano,1493,0.00032575000000000003
reference_set1,34,OPENAI,"Rest assured, many replacements come with a 1 yr limited warranty. We're always here to help! ^AW","Rest assured, many replacements come with a [DATE] limited warranty. We're always here to help! ^AW",product question,praise and positive feedback,0,neutral,positive,0,0.85,[],"[{""type"": ""MISC"", ""text"": ""^AW""}, {""type"": ""MISC"", ""text"": ""[DATE]""}]",llm,openai,gpt-5.4-nano,2075,0.0003532
reference_set1,33,OPENAI,To add insult to injury I was just given another message that was worded exactly the same for the 4th time. Any real humans at Uber support?,To add insult to injury I was just given another message that was worded exactly the same for the 4th time. Any real humans at Uber support?,complaint,complaint,1,negative,negative,1,0.86,"[{""type"": ""ORG"", ""text"": ""Uber""}]","[{""type"": ""ORG"", ""text"": ""Uber""}]",llm,openai,gpt-5.4-nano,1534,0.00034375
reference_set1,32,OPENAI,We miss you too [NAME]! Are you planning to come and visit again soon? - [NAME],We miss you too [NAME]! Are you planning to come and visit again soon? - Lloyd,praise and positive feedback,praise and positive feedback,1,positive,positive,1,0.78,"[{""type"": ""PER"", ""text"": ""Pat""}, {""type"": ""PER"", ""text"": ""Lloyd""}]",[],llm,openai,gpt-5.4-nano,1308,0.00030635
reference_set1,31,OPENAI,@Ask_Spectrum @115955 Same here. when can we expect it back? Last I checked there was no hurricane in [LOCATION] [LOCATION]. What's the excuse now? #3rdWorldCountryService,@Ask_Spectrum [<PERSON_1>] Same here. when can we expect it back? Last I checked there was no hurricane in [LOCATION]. What's the excuse now? #3rdWorldCountryService,technical issue,complaint,0,negative,negative,1,0.86,"[{""type"": ""ORG"", ""text"": ""Ask_Spectrum""}, {""type"": ""LOC"", ""text"": ""Brooklyn""}, {""type"": ""LOC"", ""text"": ""NY""}]","[{""type"": ""ORG"", ""text"": ""Ask_Spectrum""}, {""type"": ""LOC"", ""text"": ""[LOCATION]""}, {""type"": ""MISC"", ""text"": ""#3rdWorldCountryService""}]",llm,openai,gpt-5.4-nano,1850,0.00043345000000000005
reference_set1,30,OPENAI,Wow you sure gave up easily,Wow you sure gave up easily,complaint,complaint,1,negative,negative,1,0.74,[],[],llm,openai,gpt-5.4-nano,1205,0.0002875
reference_set1,29,OPENAI,Why are there no [NAME] songs on Spotify? This is a disgrace omgggg. @115888 @631411,Why are there no [NAME] songs on <MISC_1>? This is a disgrace omgggg. <MISC_1> @<MISC_1>,complaint,complaint,1,negative,negative,1,0.86,"[{""type"": ""PER"", ""text"": ""Bob Seger""}, {""type"": ""ORG"", ""text"": ""Spotify""}]","[{""type"": ""MISC"", ""text"": ""[NAME]""}, {""type"": ""MISC"", ""text"": ""[REDACTED]""}, {""type"": ""MISC"", ""text"": ""[REDACTED] @[REDACTED]""}]",llm,openai,gpt-5.4-nano,1724,0.0004106
reference_set1,28,OPENAI,We should be able to charge the driver for blowing us off.,We should be able to charge the driver for blowing us off.,complaint,billing and payments,0,negative,neutral,0,0.42,[],[],llm,openai,gpt-5.4-nano,1383,0.00029745
reference_set1,27,OPENAI,"and contact details and our representative will get in touch with you soon. Regards, [NAME] 2/2 [URL]","and contact details and our representative will get in touch with you soon. Regards, [NAME] [URL]",complaint,account management,0,neutral,neutral,1,0.74,"[{""type"": ""PER"", ""text"": ""Vicky""}]","[{""type"": ""MISC"", ""text"": ""Regards""}, {""type"": ""MISC"", ""text"": ""[NAME]""}, {""type"": ""MISC"", ""text"": ""[URL]""}]",llm,openai,gpt-5.4-nano,1707,0.000373
reference_set1,26,OPENAI,Why can't I delete my card from my account?,Why can't I delete my card from my account?,account management,billing and payments,0,negative,negative,1,0.78,[],[],llm,openai,gpt-5.4-nano,1367,0.0002931
reference_set1,25,OPENAI,T-mobile had 2 promotions which I Renewed my contact.. Both were dishonored. Shame on T-Mobile,T-mobile had 2 promotions which I Renewed my contact.. Both were dishonored. Shame on [REDACTED],billing and payments,complaint,0,negative,negative,1,0.88,"[{""type"": ""ORG"", ""text"": ""T-mobile""}, {""type"": ""ORG"", ""text"": ""T-Mobile""}]","[{""type"": ""ORG"", ""text"": ""T-mobile""}, {""type"": ""MISC"", ""text"": ""2""}, {""type"": ""MISC"", ""text"": ""Both""}, {""type"": ""MISC"", ""text"": ""Shame on""}]",llm,openai,gpt-5.4-nano,1653,0.00039505000000000003
reference_set1,24,OPENAI,We think our AAdvantage program is top notch; however we do value your feedback. We hope to see you in the air soon.,We think our [REDACTED] program is top notch; however we do value your feedback. We hope to see you in the air soon.,complaint,praise and positive feedback,0,positive,positive,1,0.72,"[{""type"": ""MISC"", ""text"": ""AAdvantage""}]","[{""type"": ""MISC"", ""text"": ""We think our [REDACTED] program is top notch""}, {""type"": ""MISC"", ""text"": ""feedback""}, {""type"": ""MISC"", ""text"": ""air""}]",llm,openai,gpt-5.4-nano,1865,0.00039605
reference_set1,23,OPENAI,"Okay, I would advise marking these as Spam. ^JH","Okay, I would advise marking these as Spam. ^JH",technical issue,account management,0,neutral,neutral,1,0.62,[],[],llm,openai,gpt-5.4-nano,1245,0.00029765
reference_set1,22,OPENAI,So; the operator questioned why I was having a 16 year old as an unaccompanied minor... wow; and rather rudely.,So; the operator questioned why I was having a <DATE_TIME_1> as an unaccompanied minor... wow; and rather rudely.,complaint,complaint,1,negative,negative,1,0.86,[],"[{""type"": ""MISC"", ""text"": ""wow""}, {""type"": ""MISC"", ""text"": ""unaccompanied minor""}, {""type"": ""MISC"", ""text"": ""operator""}]",llm,openai,gpt-5.4-nano,1803,0.0004117
reference_set1,21,OPENAI,"Anyone on here had problems adding a payment card to @115873, Select [LOCATION] put in postcode and it won't continue as invalid Zip Code ?","Anyone on here had problems adding a payment card to @[REDACTED], Select [LOCATION] put in postcode and it won't continue as invalid Zip Code ?",billing and payments,billing and payments,1,negative,negative,1,0.74,"[{""type"": ""LOC"", ""text"": ""UK""}]","[{""type"": ""MISC"", ""text"": ""@[REDACTED]""}, {""type"": ""LOC"", ""text"": ""[LOCATION]""}, {""type"": ""MISC"", ""text"": ""postcode""}, {""type"": ""MISC"", ""text"": ""invalid Zip Code""}]",llm,openai,gpt-5.4-nano,2549,0.00041125
reference_set1,20,OPENAI,with reference to my earlier tweet I haven't received any conversation from ur side @115821 I have already drop my details,with reference to <PERSON_1> I haven't received any conversation from ur side @[REDACTED] I have already drop my details,complaint,complaint,1,negative,negative,1,0.74,[],"[{""type"": ""MISC"", ""text"": ""ur side""}, {""type"": ""MISC"", ""text"": ""[REDACTED]""}, {""type"": ""MISC"", ""text"": ""my earlier tweet""}]",llm,openai,gpt-5.4-nano,1958,0.00041025
reference_set1,19,OPENAI,"Hello @244290 kindly dial *786*10# to activate the Night Call bundle, which costs N100, valid for 5days. Thank you.","Hello <PERSON_1> kindly dial *786*10# to activate the Night Call bundle, which costs [REDACTED], valid for [DATE]. Thank you.",product question,billing and payments,0,neutral,neutral,1,0.78,"[{""type"": ""MISC"", ""text"": ""Night Call bundle""}]","[{""type"": ""MISC"", ""text"": ""Hello [NAME]""}, {""type"": ""MISC"", ""text"": ""*786*10#""}, {""type"": ""MISC"", ""text"": ""Night Call bundle""}, {""type"": ""MISC"", ""text"": ""[REDACTED]""}, {""type"": ""MISC"", ""text"": ""[DATE]""}]",llm,openai,gpt-5.4-nano,2098,0.00046915
reference_set1,18,OPENAI,"I'm sry to hear u have not received these statements. I have re-escalated ur concern to our partners in [LOCATION] &amp; requested that they reach out to u as soon as possible, However it may take up to two business days to receive a call. I hope this information helps. ^EK","I'm sry to hear u have not received these statements. I have re-escalated ur concern to our partners in <MISC_1> requested that they reach out to u as soon as possible, However it may take up to two business days to receive a call. I hope this information helps. ^EK",account management,complaint,0,neutral,neutral,1,0.48,"[{""type"": ""LOC"", ""text"": ""India""}]","[{""type"": ""MISC"", ""text"": ""[REDACTED]amp""}]",llm,openai,gpt-5.4-nano,1924,0.00040075000000000006
reference_set1,17,OPENAI,2: You might also want to try using an incognito window. Let us know how it goes /MQ,2: You might also want to try using an incognito window. Let us know how it goes /MQ,technical issue,technical issue,1,neutral,neutral,1,0.72,[],[],llm,openai,gpt-5.4-nano,1379,0.0003107
reference_set1,16,OPENAI,thank you for sending me this FGW lanyard. #firsttrainlanyard [URL],thank you for sending me this [REDACTED] lanyard. #firsttrainlanyard [URL],praise and positive feedback,praise and positive feedback,1,positive,positive,1,0.86,"[{""type"": ""ORG"", ""text"": ""FGW""}]","[{""type"": ""MISC"", ""text"": ""thank you""}, {""type"": ""MISC"", ""text"": ""[REDACTED]""}, {""type"": ""MISC"", ""text"": ""#firsttrainlanyard""}, {""type"": ""MISC"", ""text"": ""[URL]""}]",llm,openai,gpt-5.4-nano,1829,0.00040465
reference_set1,15,OPENAI,"Hmm, That is a protect content error code. 🤔  Let's check for Flash updates: [URL] Notice an improvement?","Hmm, That is a protect content error code. 🤔  Let's check for Flash updates: [URL] Notice an improvement?",technical issue,technical issue,1,neutral,neutral,1,0.45,"[{""type"": ""MISC"", ""text"": ""Flash""}]","[{""type"": ""MISC"", ""text"": ""protect content""}, {""type"": ""MISC"", ""text"": ""error code""}, {""type"": ""MISC"", ""text"": ""[URL]""}]",llm,openai,gpt-5.4-nano,1815,0.0003788
